序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
33,"
                                                                                                    #夏日文化广场#老年舞蹈队 潇洒漂亮 ​​​​                                            ",是,无, 2012-8-24 13:18,转发,评论,赞,微博 weibo.com,yyDdPupQ9
34,"
                                                                                                    #夏日文化广场#八十几岁的关老师，京剧张文远选段《乌龙院》 ​​​​                                            ",是,无, 2012-8-24 13:14,转发,评论,赞,微博 weibo.com,yyDc27Xuh
35,"
                                                                                                    #夏日文化广场# 节目二 草原晨曲 飘逸的常常的白袖子 ​​​​                                            ",是,无, 2012-8-24 11:27,转发,评论,赞,微博 weibo.com,yyCuL4ywk
36,"
                                                                                                    #夏日文化广场#开场大合唱，很红火哦 ​​​​                                            ",是,无, 2012-8-24 11:23,转发,评论,赞,微博 weibo.com,yyCsWt7RV
37,"
                                                                                                    哦~~~~~~~~~~                                            ",否,"
                                                                                                    【“姫”“姬”二字的区别】你认识“姬”吗？认识！先别急，再瞅瞅：这个“姫”字，和“姬”字不一样。这两个字近日引发了网友们的好奇和讨论。姫是zhěn，中文解释为谨慎，而在日文中有三个涵义：姑娘、富贵人家的女儿、小，和中国的“姬”是一个意思。在中国是姬，在日本是姫O网页链接 ​​​​                                                            ", 2012-8-23 14:16,转发,评论,1,微博 weibo.com,yyuaADBV5
38,"
                                                                                                    时时处处事事都要警惕                                            ",否,微博已被原作者删除, 2012-8-23 14:14,-1,评论,赞,微博 weibo.com,yyu9RsDWW
39,"
                                                                                                    丢失照片的心情真的是很崩溃                                            ",否,"
                                                                                                    @呆着就呆着 右边黑色滴三星9220就是丢失的手机。挂着一只小狐狸，希望好心人归还。海龙打车，五道口清华同方广场下车，请大家帮忙哦手机肯定落在车上，但手机目前已经打不通。手机本身不重要，重要的是里面8个月孩子的相片和视频对母亲很重要!大家帮转帮找下，谢谢了。（b y@涂n涂 ） ​​​​                                                            ", 2012-8-23 14:07,转发,评论,赞,微博 weibo.com,yyu6XcPx8
40,"
                                                                                                    也称青瓜                                            ",否,"
                                                                                                    【清新小黄瓜也曾身价高贵】黄瓜传自西域，早先不叫黄瓜而叫胡瓜，还是到了隋炀帝时才正式改了马甲。在古代的中国社会，黄瓜可是个稀罕物，卖得自然那叫一个贵。嘉庆间《京都竹枝词》说：“黄瓜初见比人参，小小如簪值数金”。古代谁请客吃黄瓜的话，那一定是暴发户。O网页链接 ​​​​                                                            ", 2012-8-23 14:04,转发,评论,赞,微博 weibo.com,yyu5RwrC8
41,"
                                                                                                    杭椒牛柳和蒜香排骨是为什么呢                                            ",否,"
                                                                                                    【注意！厨师不吃的四样菜】一知名厨师说，他去饭店很少点四道菜：杭椒牛柳、水煮鱼、水晶虾仁、蒜香排骨。因为这些菜用添加剂的可能性都很高。在外面买熟食时，他也很少吃灌肠、培根等。“大家往往以为培根是腌肉，其实根本没经过腌这道工序，是加了硝酸钠，才有了烟熏的味道。”厨师不吃咱不吃！   ​​​​                                                            ", 2012-8-23 13:48,转发,评论,赞,微博 weibo.com,yytZs7haP
42,"
                                                                                                    //@健康顾问微博: 请大家注意！                                            ",否,"
                                                                                                    【 请大家注意！水龙头“隔夜水”可能含铅！】北京市消费者协会调查显示，一些生产商使用了含铅量较高的劣质铜合金，导致水龙头在使用中析出铅。滞留在龙头里的“隔夜水”，铅含量更高。专家建议，每天早上打开水龙头时，可先空放一会儿，将这些水盛装好，用来冲洗卫生间、拖地等 （人民日报）   ​​​​                                                            ", 2012-8-22 15:54,转发,1,赞,微博 weibo.com,yylnVxitE
43,"
                                                                                                    越来越方便了                                            ",否,微博已被原作者删除, 2012-8-22 13:22,-1,评论,赞,微博 weibo.com,yykogrqqy
44,"
                                                                                                    //@学院路北科大社区: 天气转凉，大家注意身体哦。嘿嘿                                            ",否,"
                                                                                                    【8月22日早晨6点北京天气预报】今天白天晴，北转南风2、3级，城区及大部分地区最高气温28℃，最小相对湿度20%，夜间晴间多云，最低气温17℃，最大相对湿度70%。昼夜温差加大，应及时增减衣物。 ​​​​                                                            ", 2012-8-22 08:37,2,评论,赞,微博 weibo.com,yyiwQvJJ4
45,"
                                                                                                    同右//@学院路东王庄社区: 借用一下                                            ",否,"
                                                                                                    北京市老年优待政策之一：办理60-64周岁老年证。 办理人员条件：年满60-64周岁且具有北京市户籍；提交材料：近期免冠1寸彩照1张、身份证原件及复印件1张（正反面印一张纸上）；办理时间：年满60周岁的当月20号前；办理地点：社区居委会。 ​​​​                                                            ", 2012-8-21 15:49,转发,评论,1,微博 weibo.com,yybVppt4r
46,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    北京市老年优待政策之二：办理65周岁以上老年优待卡。办理人员条件：年满65周岁以上且具有北京市户籍；提交材料：近期免冠白底1寸彩照1张、身份证原件及复印件1张（正反面印一张纸上）；办理时间：提前两个月办理（如2012年10月满65周岁，可于2012年8月20日前来居委会办理）；办理地点：社区居委会。 ​​​​                                                            ", 2012-8-21 15:48,转发,评论,赞,微博 weibo.com,yybV2CGfy
47,"
                                                                                                    社区灭蚊蝇 ​​​​                                            ",是,无, 2012-8-21 15:25,转发,评论,赞,微博 weibo.com,yybLO0ljK
48,"
                                                                                                    转发微博                                            ",否,"
                                                                                                    【为什么很多影视明星每天吃苹果？常吃水果之王苹果的五大好处】1.吃苹果能减肥:不含脂肪也不含钠；2.苹果中的营养成分及其他植物化学成分有助于抗击癌症；3.天天吃1个苹果还能防止中风；4.苹果内含多种有效预防心脏病元素；5.多吃苹果能预防骨质疏松。 ​​​​                                                            ", 2012-8-21 15:06,转发,评论,赞,微博 weibo.com,yybDW7sMN
