序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
158,转发微博,是,#涨知识#【火灾逃生“七十二字口诀”】熟悉环境，出口易找；发现火情，报警要早；保持镇定，有序外逃；简易防护，匍匐弯腰；慎入电梯，改走楼道；缓降逃生，不等不靠；火已及身，切勿惊跑；被困室内，固守为妙；逃离险地，不贪不闹。（重庆市大足区消防支队） ​​​​,2016-08-05 20:25,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2bx2yiKp
159,转发微博,是,#夏季消防安全提示# 【高层建筑火灾逃生】现如今，这样的高层建筑越来越多[路过这儿]，发生火灾时如何逃生成为了一个很重要的问题[非常汗]。戳图片教你正确的高层建筑火灾逃生姿势[互相膜拜]↓↓↓[推荐]（甘肃消防） ​​​​,2016-08-05 20:24,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E2bwW46jv
160,//@福建消防: 转发微博,是,【警惕！它有196℃！夏天，千万别摸，有的被烫伤！】夜晚，景观灯让城市多姿多彩。但你知道吗？它温度非常高，有的达196.7℃。姑苏晚报记者试验：五花肉1分钟开始滴油；生鱼片1分钟能食用；鸡蛋3分钟后熟透......类似景观灯、地灯、引导灯有很多，此前，有孩子被烫伤。夏日别让孩子去碰，转发提醒！ ​​​​,2016-08-05 20:24,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2bwQoBQI
161,转发微博,是,#消防员的奥运梦#【抓拍运动会的精彩瞬间[真V5]】昨天的重庆市消防部队执勤岗位全员练兵比武竞赛开幕式没看过瘾？今天又来一波！比拼中的他们是这样子↓↓↓！隔着屏幕都能感受到他们的热血有没有？！[加油啊] ​​​​,2016-08-05 20:24,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E2bwG4Dfs
162,//@无锡市公安消防支队: 转发微博,是,#消防常识#【常见消防器材—灭火毯】灭火毯具有难燃、耐高温、遇火不延燃、耐腐蚀、抗虫蛀的特性，可有效减少火灾伤害，增加逃生机会，减小人员伤亡，维护人们的生命和财产安全。采用难燃性纤维织物，经特殊工艺处理后加工而成，能很好地阻止燃烧或隔离燃烧。L陕西消防的秒拍视频 ​​​​,2016-08-04 17:42,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E212y3KRy
163,转发微博,是,#夏防专栏#【#消防实验#油烟道真能引发火灾？】图1.2.3实验：模拟饭店厨房，一个灶台，一口锅、一根积累了一些油垢的油烟管道。高温爆炒后，油锅里窜出的火苗，很快就将油锅管道内的油垢点燃，油烟管道内剧烈燃烧，火苗迅速窜出蔓延开来，直接冲上了管道的最顶端。图4.5：模拟家庭厨房，当油锅起火 ​​​​,2016-08-04 17:42,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E212s5QWE
164,转发微博,是,#消防微课堂#【饮水机防火怎么办？】饮水机是生活常见家电，但近年饮水机自燃事故时有发生，小小饮水机也可能引发大损失。冀小方提示：饮水机要定期消毒或除垢；使用环境要保持干燥、阴凉、通风，并远离易燃易爆物品；家中无人或晚上睡觉时，要切掉电源以保证安全。亲，快点学起来[推荐]@张家口消防 ​​​​,2016-08-04 17:42,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E212nnlDj
165,转发微博,是,【#阿航客机迪拜迫降# 机体爆炸视频曝光】北京时间8月3日16：45阿联酋航空一架波音777飞机在迪拜国际机场发生事故。有报道称飞机起落架无法正常放下，被迫用机腹紧急着陆。事故航班从印度南部城市飞往迪拜，目前已确认机上275名乘客和机组人员均成功撤离，事故未造成人员伤亡。 O网页链接 ​​​​,2016-08-04 17:41,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E212ctddE
166,转发微博,是,"【#军民鱼水情#：长大后，我就成了你】近日，河北6岁小男孩孟宸浩头戴迷彩军帽，含泪挥别抗洪救灾的消防官兵，作别时的那一吻更是“暖化”了消防叔叔们的心。小男孩说：长大了我也想当消防员......而村民与消防官兵依依作别的一幕幕↓↓↓更诠释着什么是""军爱民、民拥军，军民鱼水铸深情”！ ​​​​...展开全文c",2016-08-04 17:41,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E2125BT4D
167,//@中国消防:,是,【消防战士徒手搬出6个喷火煤气罐】近日，浙江丽水，一名消防员抱起煤气罐冲出火场。煤气罐已经被烧得发黑，阀门处还吐着长长的火舌，随时都有可能爆炸，但他一共徒手转移了六个！这位消防员叫毛月新，他被网友称赞为“六瓶哥”！点赞，致敬！ L央视新闻的秒拍视频 ​​​​,2016-08-04 17:41,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E2122ormm
168,转发微博,是,一句话证明你那里很热最后一张↓↓↓是队长的真实写照......（via:军漫） ​​​​,2016-08-03 21:31,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E1T6StCLn
169,转发微博,是,#消防知识#【公交车为什么会起火？】原本是方便大家出行的工具，为何变成了人间炼狱？公交车为什么会起火呢？起火后我们要怎么逃生呢？ ​​​​,2016-08-03 21:29,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1T69vTzP
170,//@江苏消防: 台湾新北市建筑物发生火灾 4人遇难,是,【台湾新北市建筑物发生火灾 4人遇难】台湾新北市汐止区林森街73巷一处小区一楼和地下一楼今天清晨发生火警，警消抵达时先破门救出张姓男屋主，意识清醒，但其余3女1男送医急救后，仍宣告不治。消防员抵达时，火势已从地下室往上延烧到1楼，现场窜出大量浓烟，消防员一边拉起水线灌救，一边以电锯破坏 ​​​​...展开全文c,2016-08-03 21:29,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1T62aw0U
171,//@江苏消防: 宁可三分，不抢一秒。,是,#前车之鉴#【抢黄灯 酿事故】监控实录告诉你，抢出来的祸端。宁可三分，不抢一秒。@唐山交警支队 L秒拍视频 ​​​​,2016-08-03 21:29,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1T5ZuDTc
172,转发微博,是,【#阿航客机迪拜迫降# 机体爆炸视频曝光】北京时间8月3日16：45阿联酋航空一架波音777飞机在迪拜国际机场发生事故。有报道称飞机起落架无法正常放下，被迫用机腹紧急着陆。事故航班从印度南部城市飞往迪拜，机上共275人，暂无人员伤亡报告。视频可见机体发生爆炸。O网页链接 ​​​​,2016-08-03 21:28,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E1T5V3mxx
173,【给孩子买氢气球的时候需注意】1、不要拴在孩子手腕或扣子上；2、不要牵着气球去打的、坐公交车或放到自己的车上，氢气球一旦爆炸，封闭空间的冲击力会大很多；3、不要用打火机去烧系气球的牵绳；4、不要在气球的附近燃放烟花爆竹；5、远离香烟，避免烟头烫到气球产生爆炸。 ​​​​,否,,2016-08-03 10:07,1,评论,1,360安全浏览器,https://weibo.com/3326542874/E1ODl4ieq
174,//@镇江消防: 转发微博,是,#消防微博提示# 【火灾逃生，看懂这几张图很重要】总结以往火灾事故的教训，其中最根本的一点是要提高人们火场疏散与逃生的能力。一旦火灾降临，在浓烟毒气和烈焰包围下，不少人葬身火海，也有人死里逃生。面对滚滚浓烟和熊熊烈焰，只要冷静机智运用火场自救与逃生知识，就有极大可能拯救自己和 ​​​​...展开全文c,2016-08-02 17:40,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1IaCoRKt
175,向他们致敬！,是,【此刻，你是否愿意转发，向高温下的他们致敬？】有一群人，即使天再热，也要坚持在室外工作。我们吹着空调冷气，他们却在骄阳下汗流浃背。他们是交警、抗洪战士、环卫工、消防员、快递员…持续高温天，他们感动了很多人。戳视频↓感受他们的辛苦。转，传递我们的感谢！L秒拍视频 ​​​​,2016-08-02 16:48,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E1HPq5GIu
176,//@江苏消防:,是,#梦想天空分外橙#【致敬最美逆行者  @邢台消防 #八一建军节# 特别节目《英雄》“出征”】“觉得消防挺有意义就报名参军”，“每次见到死人心里都挺难受”，“你救了他，你的成就感在你心里”……这是一个消防员的自白。你们觉得呢？ L秒拍视频 ​​​​,2016-08-02 16:47,1,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1HPllwmA
177,使用花露水 应远离明火,是,【使用花露水 应远离明火】花露水是许多人夏日驱蚊首选，但您可曾知道花露水是易燃的？实验发现：花露水、风油精等夏季驱蚊用品易燃，一旦遇到明火，就迅速燃烧，对着明火喷射时还会出现火球 。O网页链接 ​​​​,2016-08-02 16:12,转发,评论,1,360安全浏览器,https://weibo.com/3326542874/E1HAZh1kp
178,//@河北消防: #消防微课堂#【这些消防指示标志你应该熟知！】,是,#消防知识知多少# 【应该熟知的消防指示标志！】火灾发生时，人们总是慌不择路，然而火灾火灾报警、灭火装置、紧急疏散逃生、禁止和警告标志……这些消防安全标志，80%你都见过，却总被忽略！下面，队长带你一起认识认识这些常见而又容易被忽视的“消防安全标志”@中国消防 @湖北消防 ​​​​,2016-08-02 09:42,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1F2OgaeO
179,//@湖南消防: 燃爆！,是,【燃爆！看征兵宣传片：战斗宣言！】8月1日，2016年全国征兵工作将正式开始。最精彩的画面，最具血性的镜头都在这里↓召之即来！来之能战！战之能胜！网友：热血沸腾，燃爆！L秒拍视频 @人民日报 ​​​​,2016-08-01 23:17,1,评论,2,360安全浏览器,https://weibo.com/3326542874/E1AWQE5EK
180,//@江苏消防:,是,我的名字，几乎所有的人都会知道，它是一组数字，它是一个职业，它是一群热血青年，它是一座座血色丰碑，它是每次危机关头伸出的援手，它是无惧无畏的勇士。你可能会问这个名字到底是什么，那就听我来唱。由湖北省公安消防总队倾力打造的原创音乐MV：我的名字——119。L《我的名字》演唱：刘雅进 演唱者介绍 ​​​​...展开全文c,2016-08-01 23:07,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1AT0rR7V
181,//@福建消防: 转发微博,是,课堂上两个玩火的化学老师，一个神了，另一个可就…… ​​​​,2016-08-01 23:07,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1ASPgjKg
182,转发微博,是,【#嗨，八月#】八月，向中国军人致敬，为忠诚、勇敢和使命；八月，为中国奥运健儿加油，每个为梦想拼尽全力的你都是勇士；八月，铭记日本无条件投降，铭记71年前的胜利，更铭记一个民族的自强不息；八月，七夕，祝福有情人，愿年迈蹒跚，阳光和你仍在……这个八月，认真生活，踏实努力，一起加油！ ​​​​,2016-08-01 23:06,1,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1ASypSMI
183,//@中国消防: 今天是#八一建军节#，让我们一起#庆祝建军89周年#，用 #表情包致敬消防员#！#致敬军人# ！,是,【收藏！据说，这是最帅的一套表情包】消防员，职责不仅是与火灾斗争，还有抗洪、抗震、事故救援……哪里有灾难，哪里就有他们逆流而上的橙色背影。八一建军节，消防队员终于有了属于自己的表情包！转发收藏，最帅表情！@中国消防 ​​​​,2016-08-01 15:03,1,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1xIsoWYM
184,//@昆明市公安消防支队: 【八一】有一个兵种叫消防,是,【八一】有一个兵种叫消防。有一种兵，高空取物靠他们有一种兵，车祸救援靠他们有一种兵，入深山拯救迷路人的是他们有一种兵，下江河抗击洪水的也是他们有一种兵，人们总以为他们只出现在火灾救援现场然而他们，出现在生活中人民有危险的任何一个角落...展开全文c,2016-08-01 15:02,转发,评论,赞,360安全浏览器,https://weibo.com/3326542874/E1xId24Ar
