序号,微博内容,是否原创,转发内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
43,【网红院士的最“美”办公桌，超出你想象】还记得那位坐高铁二等座，穿旧皮鞋聚精会神工作的78岁院士刘先林吗？其实，刘老的办公室更是简陋，堪比车间，掉漆的写字台和硬木椅子用了三十多年，他多次拒绝换新桌椅的理由是“椅子太舒服了容易走神，只有坐硬椅子，才能出灵感”（@头条新闻 ） ​​​​,否,,2017-09-21 14:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmPP8w6f5
44,【境外投资 全部盈利】6月13日，中国国家电网公司宣布，成功中标英国设得兰（Shetland）柔性直流输电工程。消息发布后，立刻引起网友的热议。这些年，我们一直在努力！来看看我们近几年的亮眼成绩吧！（@电网头条 ） ​​​​,否,,2017-09-21 14:00,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmPCXzbfp
45,【新版民航招飞体检规范出炉 近视眼也能当飞行员了！】新版《民用航空招收飞行学生体检鉴定规范》日前正式出炉，其最大亮点是将飞行学生体检鉴定中的裸眼远视力标准放宽至C字表0.1（约等于E字表4.0），近视低于450度、远视低于300度的学员在经过激光手术后也允许报考飞行员。你能报考了吗？ ​​​​,否,,2017-09-21 12:00,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmOQfBtdX
46,【9.22世界无车日  使用@支付宝 购买成都地铁单程票享五折优惠】9月22日，搭乘地铁的乘客在成都地铁具备移动支付功能的自动售票机设备或全线网各车站票亭处使用支付宝购买单程票可享受票价5折优惠。同一用户限购买两次，单次购买票价总额不高于10元。优惠的部分将由支付宝为乘客承担。（@成都地铁 ） ​​​​,否,,2017-09-21 11:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmOE4jkLL
47,【国家旅游局：预计国内游人数超7亿】据国家旅游局数据：预计10月1日-8日期间国内旅游人数将达到7.1亿人次。调查也显示，国庆、中秋假日期间出游4-7日者占总受访人数的48.9%，出游7--30日（小编：这个数扎心了）者占总受访人数的17.6%。（人民网旅游）|国家旅游局...你想好去哪玩了吗？ ​@人民网 ​​​​,否,,2017-09-21 11:00,转发,1,1,微博 weibo.com,https://weibo.com/5820817140/FmOrTkZUh
48,【他们没有“痴呆”，只是回归孩子的状态】①阿尔茨海默病患者的脑海里像是有一块橡皮，会逐渐擦去记忆；②全世界患病人数以每20年翻一倍的速度增长；③病魔可能使他们连一些最简单的事情都做不好；④对患病父母，请像他们当年照顾我们一样，以最大耐心关爱！今天，世界阿尔茨海默病日，为爱转发！ ​​​​,否,,2017-09-21 10:30,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmOfIETZQ
49,【#中秋节# 成都月饼节开幕啦！】万众期待的2017第17届中国（四川）中秋食品博览会暨月饼文化节今日在成都世纪城会展中心开幕啦！从今日起至9月30日，在成都世纪城会展中心六、七号馆，你能买到全国各地的品牌月饼，烘焙食品、好酒好茶、新款饮料、加工肉制品、休闲食品和农副土特产品等。（@四川经济日报 ）,否,,2017-09-21 10:00,转发,1,2,微博 weibo.com,https://weibo.com/5820817140/FmO3y0q9K
50,"今天早上，成都天空现碧海云天，气象专家表示，这是俗称的“阴阳天”，没有特殊含义，就是突如其来的一个造型而已~有种""犹抱琵琶半遮面""的感觉，你看到了吗？（@华西都市报 ） ​​​​",否,,2017-09-21 09:44,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmNXaEY0O
51,"【来春熙路逛街 顺便投个简历？成都网络安全周上演""人才网罗大会""】19日，一场“人才网罗大会”在春熙路公众体验活动现场上演，吸引了上百位大学生前来咨询、投递简历。在公众体验活动开展期间（18日-23日），各家企业展位也都接收个人简历。童鞋们！抓紧机会！（@成都发布 ）O来春熙路找工作？成都网络安全周上演""人才网... ​​​​",否,,2017-09-21 09:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmNRn1yjf
52,中国标准动车组——复兴号开跑，中国高铁进入时速350公里时代，中国成为了世界上高铁商业运营速度最高的国家。厉害了，我的国! ​​​​,否,,2017-09-21 09:20,1,评论,3,微博 weibo.com,https://weibo.com/5820817140/FmNNjhw5Y
53,【今天，国际和平日，愿和平光景永不落霞，愿世间再无硝烟弥漫！】9月21日是国际和平日，如果有一道光能照亮世界上所有黑暗的角落，那道光一定叫做和平。愿和平光景永不落霞，愿世间再无硝烟弥漫！我们所拥有的，是动荡中千万人所梦寐以求的！ ​​​​,否,,2017-09-21 08:32,1,1,赞,微博 weibo.com,https://weibo.com/5820817140/FmNtUlg4E
54,#早安#人生最困难的时候，也许正是转变的时候：改变固有的思想，人生就可能迎来转机。幸运，总是离努力的人更近一些。 ​​​​,否,,2017-09-21 08:00,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmNgQ7lqS
55,#晚安#生活中要记住这两件事：不在生气时做决定，不在高兴时许诺言。 ​​​​,否,,2017-09-20 23:00,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmJJEmEvV
56,我们没有生在一个和平的年代但我们生在一个和平的国家--中国！！,是,【举着国旗通过交战区是杜撰？利比亚撤侨亲历者告诉你真相】边境关闭，手机通讯中断，怕被枪杀—“我想回家我要回家！”利比亚撤侨亲历者王本虎讲述6年前撤侨前后，证实《战狼2》情节：举着国旗通过交战区。到了边境，有的人护照丢了，就让他唱国歌，唱完就放行…L人民日报的秒拍视频 @演说家speaker ​​​​,2017-09-20 16:59,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmHnnrX1T
57,有口好呀，可劲儿乐,是,【爱牙日：不要等到失去才后悔莫及！】一生中，我们有28个最忠实的小伙伴，它们陪你尝遍天下美食，你却不懂怎么爱护它们。早晚认真刷牙、定期口腔检查、少吃过硬或颜色过深食物、嚼无糖口香糖、避免毁牙恶习…爱牙护牙“宝典”↓↓ ​​​​转发提醒TA！ °爱牙日：有口好牙，可劲儿乐 ​​​​,2017-09-20 16:02,转发,评论,1,搜狗高速浏览器,https://weibo.com/5820817140/FmH09xOna
58,【遂宁：科学用电，听我说】“爷爷，你看，掌握科学用电技巧，一年下来能省下不少钱呢！”9月20日，国网遂宁蓬溪公司在县城红星桥至中河街回归园段，开展了“创新驱动发展，科学破除愚昧”为主题的全国科普日宣传活动，将电力安全、“掌上电力”APP、节能减排等科普知识套餐送到广大电力客户手中。 ​​​​,否,,2017-09-20 16:00,转发,评论,1,微博 weibo.com,https://weibo.com/5820817140/FmGZaF3ib
59,【中国最牛无人机问世：无人驾驶！无需加油！无限续航！】日前，我国自主研发的新型彩虹太阳能无人机圆满完成临近空间飞行试验，飞行高度达20000米，共飞行了15个小时，这标志着我国成为全球第三个掌握该技术的国家。这款无人机具备超长航时特点，未来留空可达数月至数年。O网页链接 ​​​​,否,,2017-09-20 15:30,转发,评论,赞,微博 weibo.com,https://weibo.com/5820817140/FmGMZE2k7
